 1.394e+01 6.5018e-01 6.5018e-01 [ 6.5018e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 3.4930e-01
 1.405e+01 5.3234e-01 5.3234e-01 [ 5.3234e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 4.6762e-01
 1.417e+01 4.0729e-01 4.0729e-01 [ 4.0729e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 5.9302e-01
 1.428e+01 2.9338e-01 2.9338e-01 [ 2.9338e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.0705e-01
 1.439e+01 2.0137e-01 2.0137e-01 [ 2.0137e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 7.9903e-01
 1.451e+01 1.3333e-01 1.3333e-01 [ 1.3333e-01 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 8.6698e-01
 1.462e+01 8.6023e-02 8.6023e-02 [ 8.6023e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.1419e-01
 1.473e+01 5.4504e-02 5.4504e-02 [ 5.4504e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.4562e-01
 1.485e+01 3.4098e-02 3.4098e-02 [ 3.4098e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.6597e-01
 1.496e+01 2.1145e-02 2.1145e-02 [ 2.1145e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.7888e-01
 1.507e+01 1.3033e-02 1.3033e-02 [ 1.3033e-02 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.8697e-01
 1.519e+01 8.0018e-03 8.0018e-03 [ 8.0018e-03 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9199e-01
 1.530e+01 4.9016e-03 4.9016e-03 [ 4.9016e-03 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9508e-01
 1.541e+01 3.0004e-03 3.0004e-03 [ 3.0004e-03 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9697e-01
 1.553e+01 1.8381e-03 1.8381e-03 [ 1.8381e-03 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9813e-01
 1.564e+01 1.1287e-03 1.1287e-03 [ 1.1287e-03 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9884e-01
 1.575e+01 6.9587e-04 6.9587e-04 [ 6.9587e-04 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9927e-01
 1.587e+01 4.3154e-04 4.3154e-04 [ 4.3154e-04 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9954e-01
 1.598e+01 2.6970e-04 2.6970e-04 [ 2.6970e-04 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9970e-01
 1.609e+01 1.7020e-04 1.7020e-04 [ 1.7020e-04 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 ] 9.9980e-01
